"","Incident_Number","Offence_Code_Group","Latitude","Longtitude","City","Year"
"9163","I172094490","Simple Assault",42.34489594,-71.09659186,"South End","2017"
"9164","I172094487","Simple Assault",42.36489527,-71.06050249,"Downtown","2017"
"9165","I172094478","Simple Assault",42.31026891,-71.08931055,"Roxbury","2017"
"9166","I172094415","Simple Assault",42.33506218,-71.09316781,"Roxbury","2017"
"9167","I172094357","Simple Assault",42.38258002,-71.03184167,"East Boston","2017"
"9168","I172094332","Simple Assault",42.27094651,-71.09193626,"Mattapan","2017"
"9169","I172094332","Simple Assault",42.27094651,-71.09193626,"Mattapan","2017"
"9170","I172094282","Simple Assault",42.33210843,-71.07014395,"South Boston","2017"
"9171","I172094252","Simple Assault",42.29502823,-71.07203995,"Dorchester","2017"
"9172","I172094235","Simple Assault",42.27131266,-71.1089037,"Hyde Park","2017"
"9173","I172094233","Simple Assault",42.35358129,-71.06236665,"Downtown","2017"
"9174","I172094226","Simple Assault",42.35654108,-71.05982953,"Downtown","2017"
"9175","I172094222","Simple Assault",42.33372391,-71.03329421,"South Boston","2017"
"9176","I172094221","Simple Assault",42.36643546,-71.06135413,"Downtown","2017"
"9177","I172094213","Simple Assault",42.3465382,-71.09880598,"South End","2017"
"9178","I172094213","Simple Assault",42.3465382,-71.09880598,"South End","2017"
"9179","I172094205","Simple Assault",42.35348229,-71.04814061,"South Boston","2017"
"9180","I172094199","Simple Assault",42.3043395,-71.08477887,"Roxbury","2017"
"9181","I172094182","Simple Assault",42.35106637,-71.06549569,"Downtown","2017"
"9182","I172094165","Simple Assault",42.32469443,-71.10087902,"Jamaica Plain","2017"
"9183","I172094134","Simple Assault",42.30626521,-71.06864556,"Dorchester","2017"
"9184","I172094098","Simple Assault",42.35106637,-71.06549569,"Downtown","2017"
"9185","I172094092","Simple Assault",42.29581546,-71.06884734,"Dorchester","2017"
"9186","I172094044","Simple Assault",42.35632205,-71.0556614,"Downtown","2017"
"9187","I172093999","Simple Assault",42.367271,-71.05272807,"Downtown","2017"
"9188","I172093995","Simple Assault",42.27094651,-71.09193626,"Mattapan","2017"
"9189","I172093980","Simple Assault",42.3367113,-71.07102057,"South End","2017"
"9190","I172093927","Simple Assault",42.33102946,-71.08618278,"Roxbury","2017"
"9191","I172093914","Simple Assault",42.3627524,-71.05556461,"Downtown","2017"
"9192","I172093903","Simple Assault",42.31659535,-71.10311898,"Jamaica Plain","2017"
"9193","I172093894","Simple Assault",42.26148088,-71.11827815,"Hyde Park","2017"
"9194","I172093830","Simple Assault",42.30044415,-71.0676802,"Dorchester","2017"
"9195","I172093820","Simple Assault",42.35907171,-71.05973044,"Downtown","2017"
"9196","I172093727","Simple Assault",42.34266946,-71.14098779,"Brighton","2017"
"9197","I172093675","Simple Assault",42.33014012,-71.05695787,"South Boston","2017"
"9198","I172093643","Simple Assault",42.29011783,-71.12187904,"West Roxbury","2017"
"9199","I172093642","Simple Assault",42.25867638,-71.15116479,"West Roxbury","2017"
"9200","I172093629","Simple Assault",42.29041538,-71.07269542,"Mattapan","2017"
"9201","I172093573","Simple Assault",42.29350931,-71.07991323,"Mattapan","2017"
"9202","I172093551","Simple Assault",42.29878358,-71.04966031,"Dorchester","2017"
"9203","I172093545","Simple Assault",42.31116054,-71.07548091,"Roxbury","2017"
"9204","I172093474","Simple Assault",42.29848866,-71.06313294,"Dorchester","2017"
"9205","I172093473","Simple Assault",42.30947615,-71.05800088,"Dorchester","2017"
"9206","I172093421","Simple Assault",42.34339388,-71.09849282,"South End","2017"
"9207","I172093387","Simple Assault",42.28329468,-71.08824065,"Mattapan","2017"
"9208","I172093358","Simple Assault",42.33611274,-71.10927826,"Roxbury","2017"
"9209","I172093329","Simple Assault",42.35988372,-71.06016189,"Downtown","2017"
"9210","I172093267","Simple Assault",42.315969,-71.066253,"Roxbury","2017"
"9211","I172093241","Simple Assault",42.32795652,-71.10526297,"Roxbury","2017"
"9212","I172093236","Simple Assault",42.32080452,-71.05881968,"South Boston","2017"
"9213","I172093229","Simple Assault",42.32410157,-71.08694241,"Roxbury","2017"
"9214","I172093227","Simple Assault",42.31322413,-71.05715277,"Dorchester","2017"
"9215","I172093212","Simple Assault",42.3457782,-71.08429595,"South End","2017"
"9216","I172093203","Simple Assault",42.33226842,-71.09674843,"Roxbury","2017"
"9217","I172093177","Simple Assault",42.31776637,-71.08207709,"Roxbury","2017"
"9218","I172093120","Simple Assault",42.34959253,-71.14856689,"Brighton","2017"
"9219","I172093118","Simple Assault",42.28792729,-71.06369698,"Dorchester","2017"
"9220","I172093117","Simple Assault",42.35360676,-71.16662133,"Brighton","2017"
"9221","I172093116","Simple Assault",42.29413187,-71.16072816,"West Roxbury","2017"
"9222","I172093103","Simple Assault",42.33014012,-71.05695787,"Downtown","2017"
"9223","I172093100","Simple Assault",42.29268711,-71.08038427,"Mattapan","2017"
"9224","I172093099","Simple Assault",42.29693391,-71.08066576,"Mattapan","2017"
"9225","I172093077","Simple Assault",42.32952036,-71.08530641,"Roxbury","2017"
"9226","I172093062","Simple Assault",42.31888243,-71.09929423,"Jamaica Plain","2017"
"9227","I172093033","Simple Assault",42.25592648,-71.12317207,"Hyde Park","2017"
"9228","I172093028","Simple Assault",42.31506898,-71.09746579,"Charlestown","2017"
"9229","I172092994","Simple Assault",42.31322413,-71.05715277,"Dorchester","2017"
"9230","I172092984","Simple Assault",42.34669542,-71.16848514,"Brighton","2017"
"9231","I172092983","Simple Assault",42.28574986,-71.09215334,"Mattapan","2017"
"9232","I172092961","Simple Assault",42.34285014,-71.06516235,"South End","2017"
"9233","I172092905","Simple Assault",42.34762277,-71.07606735,"South End","2017"
"9234","I172092888","Simple Assault",42.34339388,-71.09849282,"South End","2017"
"9235","I172092824","Simple Assault",42.30384571,-71.07889033,"Dorchester","2017"
"9236","I172092802","Simple Assault",42.376852,-71.06887255,"Charlestown","2017"
"9237","I172092752","Simple Assault",42.31694068,-71.06719268,"Roxbury","2017"
"9238","I172092720","Simple Assault",42.35647754,-71.06142472,"Downtown","2017"
"9239","I172092703","Simple Assault",42.28248068,-71.06981187,"Dorchester","2017"
"9240","I172092698","Simple Assault",42.27781081,-71.0910429,"Mattapan","2017"
"9241","I172092695","Simple Assault",42.34968607,-71.08217945,"South End","2017"
"9242","I172092674","Simple Assault",42.35759727,-71.05816861,"Downtown","2017"
"9243","I172092649","Simple Assault",42.35602373,-71.06177615,"Jamaica Plain","2017"
"9244","I172092614","Simple Assault",42.34942864,-71.06536641,"Downtown","2017"
"9245","I172092610","Simple Assault",42.34402658,-71.06206392,"South End","2017"
"9246","I172092599","Simple Assault",42.33222689,-71.05199201,"South Boston","2017"
"9247","I172092531","Simple Assault",42.36183857,-71.05976489,"Downtown","2017"
"9248","I172092530","Simple Assault",42.35125902,-71.06009371,"Downtown","2017"
"9249","I172092486","Simple Assault",42.3496598,-71.05765455,"Downtown","2017"
"9250","I172092484","Simple Assault",42.34432328,-71.15778368,"Brighton","2017"
"9251","I172092470","Simple Assault",42.35952721,-71.05358839,"Downtown","2017"
"9252","I172092440","Simple Assault",42.335482,-71.07586449,"South End","2017"
"9253","I172092429","Simple Assault",42.27370591,-71.07333329,"Mattapan","2017"
"9254","I172092421","Simple Assault",42.35512339,-71.0608798,"Downtown","2017"
"9255","I172092416","Simple Assault",42.33708027,-71.02509572,"South Boston","2017"
"9256","I172092406","Simple Assault",42.33511904,-71.0749171,"South End","2017"
"9257","I172092403","Simple Assault",42.32198656,-71.06280666,"South Boston","2017"
"9258","I172092398","Simple Assault",42.33511145,-71.09592156,"Roxbury","2017"
"9259","I172092387","Simple Assault",42.36124327,-71.06497327,"Downtown","2017"
"9260","I172092363","Simple Assault",42.3503787,-71.07626098,"South End","2017"
"9261","I172092350","Simple Assault",42.31779354,-71.04210959,"South Boston","2017"
"9262","I172092338","Simple Assault",42.34635377,-71.07623785,"South End","2017"
"9263","I172092244","Simple Assault",42.35218278,-71.0556788,"Downtown","2017"
"9264","I172092234","Simple Assault",42.32587293,-71.0888816,"Roxbury","2017"
"9265","I172092215","Simple Assault",42.32501866,-71.10460662,"Jamaica Plain","2017"
"9266","I172092213","Simple Assault",42.36192792,-71.07081974,"Downtown","2017"
"9267","I172092210","Simple Assault",42.36192792,-71.07081974,"Downtown","2017"
"9268","I172092201","Simple Assault",42.30956305,-71.08990197,"Roxbury","2017"
"9269","I172092194","Simple Assault",42.35325379,-71.0487241,"South Boston","2017"
"9270","I172092188","Simple Assault",42.34746241,-71.09826597,"South End","2017"
"9271","I172092184","Simple Assault",42.34849937,-71.09719984,"South End","2017"
"9272","I172092182","Simple Assault",42.32469443,-71.10087902,"Jamaica Plain","2017"
"9273","I172092155","Simple Assault",42.30246937,-71.06376578,"Dorchester","2017"
"9274","I172092112","Simple Assault",42.34507026,-71.08960466,"South End","2017"
"9275","I172092102","Simple Assault",42.36728587,-71.04041697,"East Boston","2017"
"9276","I172092085","Simple Assault",42.259082,-71.159586,"West Roxbury","2017"
"9277","I172092022","Simple Assault",42.36183857,-71.05976489,"Downtown","2017"
"9278","I172092020","Simple Assault",42.33445996,-71.04943145,"South Boston","2017"
"9279","I172091905","Simple Assault",42.3200087,-71.05915524,"South Boston","2017"
"9280","I172091873","Simple Assault",42.28956988,-71.08510501,"Mattapan","2017"
"9281","I172091831","Simple Assault",42.35029374,-71.07744671,"South End","2017"
"9282","I172091767","Simple Assault",42.29738524,-71.09005716,"Mattapan","2017"
"9283","I172091749","Simple Assault",42.27291355,-71.0745626,"Mattapan","2017"
"9284","I172091736","Simple Assault",42.25992567,-71.1309563,"Hyde Park","2017"
"9285","I172091733","Simple Assault",42.32545165,-71.08677983,"Roxbury","2017"
"9286","I172091714","Simple Assault",42.27800645,-71.13733723,"West Roxbury","2017"
"9287","I172091686","Simple Assault",42.35633324,-71.05440282,"Downtown","2017"
"9288","I172091679","Simple Assault",42.3503787,-71.07626098,"South End","2017"
"9289","I172091665","Simple Assault",42.34453911,-71.0735877,"Roxbury","2017"
"9290","I172091617","Simple Assault",42.33285027,-71.04417249,"South Boston","2017"
"9291","I172091611","Simple Assault",42.29581572,-71.08488254,"Mattapan","2017"
"9292","I172091575","Simple Assault",42.35165733,-71.06425694,"Downtown","2017"
"9293","I172091545","Simple Assault",42.32324394,-71.07642483,"Roxbury","2017"
"9294","I172091539","Simple Assault",42.35755601,-71.05299156,"Downtown","2017"
"9295","I172091533","Simple Assault",42.35864336,-71.14599484,"Brighton","2017"
"9296","I172091463","Simple Assault",42.35199203,-71.12223341,"Brighton","2017"
"9297","I172091420","Simple Assault",42.37474388,-71.03207627,"East Boston","2017"
"9298","I172091404","Simple Assault",42.35329808,-71.13504948,"Brighton","2017"
"9299","I172091347","Simple Assault",42.30090969,-71.07425843,"Dorchester","2017"
"9300","I172091326","Simple Assault",42.25244012,-71.14307663,"Hyde Park","2017"
"9301","I172091267","Simple Assault",42.28716674,-71.07633479,"Mattapan","2017"
"9302","I172091233","Simple Assault",42.30700371,-71.08313157,"Roxbury","2017"
"9303","I172091230","Simple Assault",42.3303353,-71.05760678,"South Boston","2017"
"9304","I172091199","Simple Assault",42.36053752,-71.14054837,"Brighton","2017"
"9305","I172091155","Simple Assault",42.29304294,-71.06441803,"Dorchester","2017"
"9306","I172091148","Simple Assault",42.27818669,-71.09047287,"Mattapan","2017"
"9307","I172091145","Simple Assault",42.28319809,-71.09098657,"Mattapan","2017"
"9308","I172091140","Simple Assault",42.29290563,-71.06955795,"Dorchester","2017"
"9309","I172091106","Simple Assault",42.28569303,-71.12894451,"West Roxbury","2017"
"9310","I172091099","Simple Assault",42.33279607,-71.10793327,"Roxbury","2017"
"9311","I172091059","Simple Assault",42.31591905,-71.09691295,"Jamaica Plain","2017"
"9312","I172091037","Simple Assault",42.3092779,-71.07868791,"Roxbury","2017"
"9313","I172091035","Simple Assault",42.31779354,-71.04210959,"South Boston","2017"
"9314","I172091035","Simple Assault",42.31779354,-71.04210959,"South Boston","2017"
"9315","I172091032","Simple Assault",42.33926764,-71.07208833,"South End","2017"
"9316","I172091019","Simple Assault",42.28623708,-71.07768279,"Mattapan","2017"
"9317","I172090996","Simple Assault",42.25520097,-71.14449084,"West Roxbury","2017"
"9318","I172090913","Simple Assault",42.28297379,-71.08194011,"Mattapan","2017"
"9319","I172090897","Simple Assault",42.32795652,-71.10526297,"Roxbury","2017"
"9320","I172090891","Simple Assault",42.28750526,-71.09212143,"Mattapan","2017"
"9321","I172090889","Simple Assault",42.29417346,-71.07193797,"Dorchester","2017"
"9322","I172090875","Simple Assault",42.33596847,-71.08129856,"South End","2017"
"9323","I172090872","Simple Assault",42.28657334,-71.06408374,"Dorchester","2017"
"9324","I172090865","Simple Assault",42.31813233,-71.07470605,"Roxbury","2017"
"9325","I172090864","Simple Assault",42.29072142,-71.07373385,"Mattapan","2017"
"9326","I172090815","Simple Assault",42.2783992,-71.06636305,"Dorchester","2017"
"9327","I172090812","Simple Assault",42.34749899,-71.07925506,"South End","2017"
"9328","I172090806","Simple Assault",42.29057504,-71.07165726,"Dorchester","2017"
"9329","I172090778","Simple Assault",42.33548292,-71.04426379,"South Boston","2017"
"9330","I172090724","Simple Assault",42.34976402,-71.06045076,"Downtown","2017"
"9331","I172090694","Simple Assault",42.35327561,-71.06345772,"Downtown","2017"
"9332","I172090691","Simple Assault",42.3642384,-71.06165515,"Downtown","2017"
"9333","I172090624","Simple Assault",42.34432514,-71.06571148,"South End","2017"
"9334","I172090581","Simple Assault",42.3572734,-71.0611658,"Downtown","2017"
"9335","I172090552","Simple Assault",42.29158089,-71.07664628,"Mattapan","2017"
"9336","I172090544","Simple Assault",42.37837942,-71.05537622,"Charlestown","2017"
"9337","I172090541","Simple Assault",42.36038173,-71.06285769,"Downtown","2017"
"9338","I172090521","Simple Assault",42.29106908,-71.05234007,"Dorchester","2017"
"9339","I172090519","Simple Assault",42.32492328,-71.08069053,"Roxbury","2017"
"9340","I172090496","Simple Assault",42.36631989,-71.03821277,"East Boston","2017"
"9341","I172090490","Simple Assault",42.28642835,-71.15427278,"West Roxbury","2017"
"9342","I172090465","Simple Assault",42.35930234,-71.05556916,"Downtown","2017"
"9343","I172090448","Simple Assault",42.35649296,-71.05259107,"Downtown","2017"
"9344","I172090385","Simple Assault",42.27219089,-71.09351043,"Mattapan","2017"
"9345","I172090381","Simple Assault",42.34984183,-71.13678902,"Brighton","2017"
"9346","I172090345","Simple Assault",42.34974111,-71.05801618,"Downtown","2017"
"9347","I172090334","Simple Assault",42.2767417,-71.16699806,"West Roxbury","2017"
"9348","I172090316","Simple Assault",42.351165,-71.066077,"Downtown","2017"
"9349","I172090316","Simple Assault",42.351165,-71.066077,"Downtown","2017"
"9350","I172090313","Simple Assault",42.336112,-71.04665434,"South Boston","2017"
"9351","I172090251","Simple Assault",42.33561661,-71.03641895,"South Boston","2017"
"9352","I172090238","Simple Assault",42.35680075,-71.05893025,"Downtown","2017"
"9353","I172090204","Simple Assault",42.32335251,-71.05241954,"Roxbury","2017"
"9354","I172090200","Simple Assault",42.35431862,-71.12901674,"Brighton","2017"
"9355","I172090095","Simple Assault",42.3092779,-71.07868791,"Roxbury","2017"
"9356","I172090044","Simple Assault",42.35060461,-71.13625383,"Brighton","2017"
"9357","I172090043","Simple Assault",42.33128553,-71.10772497,"Roxbury","2017"
"9358","I172090032","Simple Assault",42.36348515,-71.0608421,"Downtown","2017"
"9359","I172090014","Simple Assault",42.30406551,-71.0700332,"Dorchester","2017"
"9360","I172089999","Simple Assault",42.36416781,-71.05407041,"Downtown","2017"
"9361","I172089986","Simple Assault",42.33739824,-71.07682106,"South End","2017"
"9362","I172089978","Simple Assault",42.3499784,-71.05683752,"Downtown","2017"
"9363","I172089974","Simple Assault",42.30751797,-71.07091042,"Dorchester","2017"
"9364","I172089967","Simple Assault",42.29487474,-71.05742148,"Dorchester","2017"
"9365","I172089940","Simple Assault",42.25188297,-71.11915243,"Hyde Park","2017"
"9366","I172089932","Simple Assault",42.32451689,-71.0837703,"Roxbury","2017"
"9367","I172089923","Simple Assault",42.27133005,-71.08299865,"Mattapan","2017"
"9368","I172089916","Simple Assault",42.34285014,-71.06516235,"South End","2017"
"9369","I172089841","Simple Assault",42.28526024,-71.06444063,"Dorchester","2017"
"9370","I172089807","Simple Assault",42.34913254,-71.15423043,"Brighton","2017"
"9371","I172089739","Simple Assault",42.29004971,-71.07021576,"Dorchester","2017"
"9372","I172089685","Simple Assault",42.35283155,-71.13114273,"Brighton","2017"
"9373","I172089669","Simple Assault",42.35141751,-71.05010479,"South Boston","2017"
"9374","I172089644","Simple Assault",42.31966899,-71.08474412,"Roxbury","2017"
"9375","I172089596","Simple Assault",42.31521134,-71.08783592,"Roxbury","2017"
"9376","I172089592","Simple Assault",42.33210843,-71.07014395,"South Boston","2017"
"9377","I172089575","Simple Assault",42.29257648,-71.07179406,"Dorchester","2017"
"9378","I172089543","Simple Assault",42.28339069,-71.07388628,"Mattapan","2017"
"9379","I172089523","Simple Assault",42.33078637,-71.0544113,"South Boston","2017"
"9380","I172089492","Simple Assault",42.35167293,-71.16115206,"Brighton","2017"
"9381","I172089490","Simple Assault",42.3791344,-71.06685375,"Charlestown","2017"
"9382","I172089486","Simple Assault",42.29231834,-71.15533994,"West Roxbury","2017"
"9383","I172089431","Simple Assault",42.37507158,-71.06517497,"Charlestown","2017"
"9384","I172089382","Simple Assault",42.31709355,-71.07802977,"Roxbury","2017"
"9385","I172089343","Simple Assault",42.31449247,-71.08699087,"Roxbury","2017"
"9386","I172089342","Simple Assault",42.28009279,-71.0800541,"Mattapan","2017"
"9387","I172089337","Simple Assault",42.28630083,-71.09447003,"Mattapan","2017"
"9388","I172089315","Simple Assault",42.32696802,-71.08051941,"Dorchester","2017"
"9389","I172089307","Simple Assault",42.35407456,-71.05533533,"Downtown","2017"
"9390","I172089261","Simple Assault",42.37507158,-71.06517497,"Charlestown","2017"
"9391","I172089238","Simple Assault",42.29310024,-71.13758389,"West Roxbury","2017"
"9392","I172089222","Simple Assault",42.30829668,-71.06747771,"Dorchester","2017"
"9393","I172089215","Simple Assault",42.31717859,-71.0940725,"Roxbury","2017"
"9394","I172089199","Simple Assault",42.35059717,-71.07881031,"South End","2017"
"9395","I172089163","Simple Assault",42.34453911,-71.0735877,"Roxbury","2017"
"9396","I172089134","Simple Assault",42.34239944,-71.14042831,"Brighton","2017"
"9397","I172089124","Simple Assault",42.34453911,-71.0735877,"Roxbury","2017"
"9398","I172089102","Simple Assault",42.27423918,-71.06752802,"Dorchester","2017"
"9399","I172089035","Simple Assault",42.26984836,-71.09532394,"Mattapan","2017"
"9400","I172089031","Simple Assault",42.36303798,-71.05524751,"Downtown","2017"
"9401","I172089021","Simple Assault",42.31966035,-71.08946896,"Roxbury","2017"
"9402","I172088982","Simple Assault",42.29350931,-71.07991323,"Mattapan","2017"
"9403","I172088980","Simple Assault",42.32544372,-71.08955129,"Roxbury","2017"
"9404","I172088964","Simple Assault",42.31633754,-71.09326915,"Roxbury","2017"
"9405","I172088944","Simple Assault",42.34813158,-71.08027002,"South End","2017"
"9406","I172088943","Simple Assault",42.35456406,-71.06147418,"Downtown","2017"
"9407","I172088908","Simple Assault",42.28102494,-71.08682082,"Mattapan","2017"
"9408","I172088901","Simple Assault",42.31978168,-71.08138665,"Roxbury","2017"
"9409","I172088898","Simple Assault",42.33611274,-71.10927826,"Roxbury","2017"
"9410","I172088856","Simple Assault",42.34749899,-71.07925506,"South End","2017"
"9411","I172088828","Simple Assault",42.35176179,-71.07452168,"South End","2017"
"9412","I172088825","Simple Assault",42.38572713,-71.00415466,"East Boston","2017"
"9413","I172088812","Simple Assault",42.34988575,-71.14522971,"Hyde Park","2017"
"9414","I172088772","Simple Assault",42.38053192,-71.03510439,"East Boston","2017"
"9415","I172088736","Simple Assault",42.30497366,-71.06134412,"Dorchester","2017"
"9416","I172088724","Simple Assault",42.35070525,-71.06185179,"Downtown","2017"
"9417","I172088719","Simple Assault",42.35125126,-71.07305182,"South End","2017"
"9418","I172088704","Simple Assault",42.27491663,-71.09220444,"Mattapan","2017"
"9419","I172088701","Simple Assault",42.32696802,-71.08051941,"Dorchester","2017"
"9420","I172088700","Simple Assault",42.34803673,-71.14024723,"Brighton","2017"
"9421","I172088692","Simple Assault",42.30545103,-71.08057209,"Roxbury","2017"
"9422","I172088681","Simple Assault",42.31322413,-71.05715277,"Dorchester","2017"
"9423","I172088669","Simple Assault",42.30238403,-71.07781168,"Mattapan","2017"
"9424","I172088668","Simple Assault",42.33667474,-71.15166308,"Brighton","2017"
"9425","I172088660","Simple Assault",42.30367519,-71.08102637,"Mattapan","2017"
"9426","I172088639","Simple Assault",42.33159837,-71.05159631,"South Boston","2017"
"9427","I172088634","Simple Assault",42.29196624,-71.06580411,"Mattapan","2017"
"9428","I172088621","Simple Assault",42.28671034,-71.10822888,"Hyde Park","2017"
"9429","I172088597","Simple Assault",42.30541939,-71.11464403,"Jamaica Plain","2017"
"9430","I172088508","Simple Assault",42.3523414,-71.06296987,"Downtown","2017"
"9431","I172088416","Simple Assault",42.28009279,-71.0800541,"Mattapan","2017"
"9432","I172088401","Simple Assault",42.29106908,-71.05234007,"Dorchester","2017"
"9433","I172088375","Simple Assault",42.36643546,-71.06135413,"Downtown","2017"
"9434","I172088357","Simple Assault",42.36296105,-71.05533294,"Downtown","2017"
"9435","I172088340","Simple Assault",42.2752767,-71.09554245,"Mattapan","2017"
"9436","I172088330","Simple Assault",42.30082268,-71.08589873,"Mattapan","2017"
"9437","I172088322","Simple Assault",42.30175049,-71.059734,"Dorchester","2017"
"9438","I172088299","Simple Assault",42.31514179,-71.06704709,"Roxbury","2017"
"9439","I172088298","Simple Assault",42.35555336,-71.15274721,"Brighton","2017"
"9440","I172088270","Simple Assault",42.34063708,-71.07572281,"South End","2017"
"9441","I172088260","Simple Assault",42.24775221,-71.12690397,"Hyde Park","2017"
"9442","I172088243","Simple Assault",42.36238463,-71.05316216,"Downtown","2017"
"9443","I172088189","Simple Assault",42.33802166,-71.08273055,"South End","2017"
"9444","I172088177","Simple Assault",42.3626075,-71.06132725,"Mattapan","2017"
"9445","I172088175","Simple Assault",42.35351814,-71.13117064,"Brighton","2017"
"9446","I172088171","Simple Assault",42.36439256,-71.06093185,"Downtown","2017"
"9447","I172088161","Simple Assault",42.35826604,-71.13520407,"Brighton","2017"
"9448","I172088160","Simple Assault",42.35107111,-71.12570166,"Brighton","2017"
"9449","I172088141","Simple Assault",42.38093345,-71.04023929,"East Boston","2017"
"9450","I172088127","Simple Assault",42.27800645,-71.13733723,"West Roxbury","2017"
"9451","I172088090","Simple Assault",42.28154388,-71.07350542,"Mattapan","2017"
"9452","I172088068","Simple Assault",42.32587659,-71.07024947,"Roxbury","2017"
"9453","I172088054","Simple Assault",42.33675016,-71.07662788,"South End","2017"
"9454","I172088020","Simple Assault",42.31598547,-71.07986094,"Roxbury","2017"
"9455","I172088014","Simple Assault",42.31442149,-71.08770806,"Roxbury","2017"
"9456","I172087883","Simple Assault",42.35079907,-71.06500775,"Downtown","2017"
"9457","I172087854","Simple Assault",42.32547536,-71.10253482,"Jamaica Plain","2017"
"9458","I172087849","Simple Assault",42.35283155,-71.13114273,"Brighton","2017"
"9459","I172087848","Simple Assault",42.35315862,-71.13289373,"Brighton","2017"
"9460","I172087842","Simple Assault",42.35110337,-71.16524536,"Brighton","2017"
"9461","I172087837","Simple Assault",42.3642384,-71.06165515,"Downtown","2017"
"9462","I172087760","Simple Assault",42.31901454,-71.04377707,"South Boston","2017"
"9463","I172087725","Simple Assault",42.29042439,-71.0638074,"Dorchester","2017"
"9464","I172087681","Simple Assault",42.33610919,-71.04859267,"South Boston","2017"
"9465","I172087678","Simple Assault",42.32360912,-71.07617183,"Roxbury","2017"
"9466","I172087674","Simple Assault",42.28349153,-71.08991288,"Mattapan","2017"
"9467","I172087670","Simple Assault",42.28342716,-71.12422635,"West Roxbury","2017"
"9468","I172087670","Simple Assault",42.28342716,-71.12422635,"West Roxbury","2017"
"9469","I172087663","Simple Assault",42.26305421,-71.10755162,"Hyde Park","2017"
"9470","I172087659","Simple Assault",42.30055518,-71.11312439,"Jamaica Plain","2017"
"9471","I172087642","Simple Assault",42.35269523,-71.12109586,"Brighton","2017"
"9472","I172087565","Simple Assault",42.34974111,-71.05801618,"Downtown","2017"
"9473","I172087557","Simple Assault",42.35174282,-71.0627594,"Downtown","2017"
"9474","I172087545","Simple Assault",42.36418457,-71.05367662,"Downtown","2017"
"9475","I172087511","Simple Assault",42.35666076,-71.15104267,"Brighton","2017"
"9476","I172087468","Simple Assault",42.25867638,-71.15116479,"West Roxbury","2017"
"9477","I172087443","Simple Assault",42.26817397,-71.09387677,"Mattapan","2017"
"9478","I172087440","Simple Assault",42.32907463,-71.08042043,"Roxbury","2017"
"9479","I172087428","Simple Assault",42.30316091,-71.08515552,"Mattapan","2017"
"9480","I172087389","Simple Assault",42.28297379,-71.08194011,"Mattapan","2017"
"9481","I172087353","Simple Assault",42.33597508,-71.07384928,"South End","2017"
"9482","I172087301","Simple Assault",42.32752693,-71.05541255,"South Boston","2017"
"9483","I172087279","Simple Assault",42.35487365,-71.05861218,"Downtown","2017"
"9484","I172087270","Simple Assault",42.3200087,-71.05915524,"Dorchester","2017"
"9485","I172087265","Simple Assault",42.30581531,-71.109627,"Jamaica Plain","2017"
"9486","I172087255","Simple Assault",42.33123776,-71.09140736,"Roxbury","2017"
"9487","I172087249","Simple Assault",42.34303059,-71.13963006,"Brighton","2017"
"9488","I172087170","Simple Assault",42.31130975,-71.0861002,"Roxbury","2017"
"9489","I172087160","Simple Assault",42.2871482,-71.06493039,"Dorchester","2017"
"9490","I172087105","Simple Assault",42.35828869,-71.05662254,"Downtown","2017"
"9491","I172087104","Simple Assault",42.35300247,-71.0450227,"South Boston","2017"
"9492","I172087088","Simple Assault",42.31363297,-71.0891036,"Roxbury","2017"
"9493","I172086973","Simple Assault",42.30751797,-71.07091042,"Dorchester","2017"
"9494","I172086934","Simple Assault",42.3465558,-71.08737452,"South End","2017"
"9495","I172086899","Simple Assault",42.30801734,-71.08870712,"Roxbury","2017"
"9496","I172086881","Simple Assault",42.31668732,-71.11261214,"Jamaica Plain","2017"
"9497","I172086851","Simple Assault",42.28906502,-71.06703817,"Dorchester","2017"
"9498","I172086834","Simple Assault",42.34717363,-71.0964439,"South End","2017"
"9499","I172086778","Simple Assault",42.37312349,-71.03801583,"East Boston","2017"
"9500","I172086753","Simple Assault",42.32354783,-71.07225003,"Roxbury","2017"
"9501","I172086752","Simple Assault",42.3078214,-71.08354076,"Roxbury","2017"
"9502","I172086701","Simple Assault",42.32779976,-71.06771009,"South Boston","2017"
"9503","I172086699","Simple Assault",42.29244178,-71.07320696,"Mattapan","2017"
"9504","I172086598","Simple Assault",42.2713202,-71.11757766,"Hyde Park","2017"
"9505","I172086567","Simple Assault",42.28208198,-71.07364875,"Mattapan","2017"
"9506","I172086563","Simple Assault",42.3223837,-71.0804542,"Roxbury","2017"
"9507","I172086501","Simple Assault",42.26817397,-71.09387677,"Mattapan","2017"
"9508","I172086485","Simple Assault",42.33153509,-71.09534648,"Roxbury","2017"
"9509","I172086472","Simple Assault",42.26994732,-71.09380308,"Mattapan","2017"
"9510","I172086398","Simple Assault",42.31925844,-71.10003222,"Jamaica Plain","2017"
"9511","I172086373","Simple Assault",42.27148263,-71.07564385,"Mattapan","2017"
"9512","I172086358","Simple Assault",42.24249788,-71.12326854,"Hyde Park","2017"
"9513","I172086235","Simple Assault",42.30629091,-71.06512497,"Dorchester","2017"
"9514","I172086230","Simple Assault",42.34285014,-71.06516235,"South End","2017"
"9515","I172086222","Simple Assault",42.31782478,-71.06069511,"Dorchester","2017"
