"","Incident_Number","Offence_Code_Group","Latitude","Longtitude","City","Year"
"14097","I182023689","Motor Vehicle Accident Response",42.3170285,-71.09708312,"Jamaica Plain","2018"
"14098","I182023675","Motor Vehicle Accident Response",42.29131613,-71.07170293,"Dorchester","2018"
"14099","I182023674","Motor Vehicle Accident Response",42.31594228,-71.11014262,"Jamaica Plain","2018"
"14100","I182023670","Motor Vehicle Accident Response",42.30417845,-71.07600129,"Dorchester","2018"
"14101","I182023668","Motor Vehicle Accident Response",42.29425573,-71.0521448,"Dorchester","2018"
"14102","I182023650","Motor Vehicle Accident Response",42.33992934,-71.08105852,"South End","2018"
"14103","I182023647","Motor Vehicle Accident Response",42.32659809,-71.08336794,"Roxbury","2018"
"14104","I182023632","Motor Vehicle Accident Response",42.28446906,-71.1251129,"West Roxbury","2018"
"14105","I182023630","Motor Vehicle Accident Response",42.34489594,-71.09659186,"South End","2018"
"14106","I182023616","Motor Vehicle Accident Response",42.33364401,-71.09086302,"Roxbury","2018"
"14107","I182023608","Motor Vehicle Accident Response",42.34907307,-71.04947981,"South Boston","2018"
"14108","I182023602","Motor Vehicle Accident Response",42.31322413,-71.05715277,"Dorchester","2018"
"14109","I182023593","Motor Vehicle Accident Response",42.33428841,-71.07239518,"Roxbury","2018"
"14110","I182023515","Motor Vehicle Accident Response",42.3457782,-71.08429595,"South End","2018"
"14111","I182023512","Motor Vehicle Accident Response",42.30626249,-71.07633157,"Dorchester","2018"
"14112","I182023505","Motor Vehicle Accident Response",42.30942246,-71.08530769,"Roxbury","2018"
"14113","I182023504","Motor Vehicle Accident Response",42.27154461,-71.07722034,"Mattapan","2018"
"14114","I182023484","Motor Vehicle Accident Response",42.31615184,-71.09795135,"Jamaica Plain","2018"
"14115","I182023481","Motor Vehicle Accident Response",42.33475847,-71.08903954,"Roxbury","2018"
"14116","I182023476","Motor Vehicle Accident Response",42.37051363,-71.03336022,"East Boston","2018"
"14117","I182023474","Motor Vehicle Accident Response",42.33796886,-71.0640821,"South Boston","2018"
"14118","I182023455","Motor Vehicle Accident Response",42.34984183,-71.13678902,"Brighton","2018"
"14119","I182023454","Motor Vehicle Accident Response",42.23924089,-71.13210757,"Hyde Park","2018"
"14120","I182023449","Motor Vehicle Accident Response",42.33662706,-71.02769199,"South Boston","2018"
"14121","I182023437","Motor Vehicle Accident Response",42.34063708,-71.07572281,"South End","2018"
"14122","I182023411","Motor Vehicle Accident Response",42.33473255,-71.0464704,"South Boston","2018"
"14123","I182023408","Motor Vehicle Accident Response",42.28457983,-71.0808331,"Mattapan","2018"
"14124","I182023399","Motor Vehicle Accident Response",42.35283155,-71.13114273,"Brighton","2018"
"14125","I182023394","Motor Vehicle Accident Response",42.30470399,-71.05908258,"Dorchester","2018"
"14126","I182023392","Motor Vehicle Accident Response",42.3395101,-71.03753943,"South Boston","2018"
"14127","I182023389","Motor Vehicle Accident Response",42.34082366,-71.0558791,"South Boston","2018"
"14128","I182023356","Motor Vehicle Accident Response",42.3542202,-71.05627778,"Downtown","2018"
"14129","I182023343","Motor Vehicle Accident Response",42.34365562,-71.0873889,"South End","2018"
"14130","I182023342","Motor Vehicle Accident Response",42.35044939,-71.06087148,"Downtown","2018"
"14131","I182023333","Motor Vehicle Accident Response",42.35014256,-71.05973905,"Downtown","2018"
"14132","I182023329","Motor Vehicle Accident Response",42.33315223,-71.05700995,"South Boston","2018"
"14133","I182023319","Motor Vehicle Accident Response",42.26701085,-71.12096171,"Hyde Park","2018"
"14134","I182023317","Motor Vehicle Accident Response",42.35836033,-71.05421997,"Downtown","2018"
"14135","I182023296","Motor Vehicle Accident Response",42.31578,-71.066399,"Roxbury","2018"
"14136","I182023275","Motor Vehicle Accident Response",42.28625875,-71.12833143,"West Roxbury","2018"
"14137","I182023262","Motor Vehicle Accident Response",42.28067898,-71.15817457,"West Roxbury","2018"
"14138","I182023253","Motor Vehicle Accident Response",42.24860152,-71.13157631,"Hyde Park","2018"
"14139","I182023242","Motor Vehicle Accident Response",42.30600097,-71.1079491,"Jamaica Plain","2018"
"14140","I182023232","Motor Vehicle Accident Response",42.33890472,-71.10725784,"Roxbury","2018"
"14141","I182023224","Motor Vehicle Accident Response",42.36579835,-71.05148763,"Downtown","2018"
"14142","I182023217","Motor Vehicle Accident Response",42.3451828,-71.10066932,"South End","2018"
"14143","I182023181","Motor Vehicle Accident Response",42.35549556,-71.05652209,"Downtown","2018"
"14144","I182023157","Motor Vehicle Accident Response",42.26652466,-71.0985532,"Hyde Park","2018"
"14145","I182023148","Motor Vehicle Accident Response",42.28956988,-71.08510501,"Mattapan","2018"
"14146","I182023135","Motor Vehicle Accident Response",42.34902699,-71.129878,"Brighton","2018"
"14147","I182023129","Motor Vehicle Accident Response",42.33129801,-71.05350068,"South Boston","2018"
"14148","I182023108","Motor Vehicle Accident Response",42.29143617,-71.04909809,"Dorchester","2018"
"14149","I182023105","Motor Vehicle Accident Response",42.28342598,-71.13137374,"West Roxbury","2018"
"14150","I182023103","Motor Vehicle Accident Response",42.34935318,-71.08423015,"South End","2018"
"14151","I182023086","Motor Vehicle Accident Response",42.320483,-71.061514,"South Boston","2018"
"14152","I182023084","Motor Vehicle Accident Response",42.36759461,-71.12441074,"Brighton","2018"
"14153","I182023078","Motor Vehicle Accident Response",42.33585857,-71.04073746,"South Boston","2018"
"14154","I182023064","Motor Vehicle Accident Response",42.33965959,-71.06700618,"South End","2018"
"14155","I182023060","Motor Vehicle Accident Response",42.34635344,-71.1038181,"South End","2018"
"14156","I182023021","Motor Vehicle Accident Response",42.32291406,-71.10328402,"Jamaica Plain","2018"
"14157","I182023010","Motor Vehicle Accident Response",42.33049472,-71.07485767,"Roxbury","2018"
"14158","I182023007","Motor Vehicle Accident Response",42.34895232,-71.15088948,"Brighton","2018"
"14159","I182022989","Motor Vehicle Accident Response",42.37972223,-71.06755953,"Charlestown","2018"
"14160","I182022966","Motor Vehicle Accident Response",42.38342728,-71.07577143,"Charlestown","2018"
"14161","I182022959","Motor Vehicle Accident Response",42.28519412,-71.11881058,"Hyde Park","2018"
"14162","I182022927","Motor Vehicle Accident Response",42.31705299,-71.06521384,"Roxbury","2018"
"14163","I182022921","Motor Vehicle Accident Response",42.3218008,-71.06916909,"Roxbury","2018"
"14164","I182022915","Motor Vehicle Accident Response",42.31462373,-71.06002851,"Dorchester","2018"
"14165","I182022912","Motor Vehicle Accident Response",42.2834045,-71.07010617,"Dorchester","2018"
"14166","I182022906","Motor Vehicle Accident Response",42.31472025,-71.06654089,"Dorchester","2018"
"14167","I182022902","Motor Vehicle Accident Response",42.3213001,-71.08567786,"Roxbury","2018"
"14168","I182022902","Motor Vehicle Accident Response",42.3213001,-71.08567786,"Roxbury","2018"
"14169","I182022900","Motor Vehicle Accident Response",42.29165545,-71.06009035,"Dorchester","2018"
"14170","I182022859","Motor Vehicle Accident Response",42.2874272,-71.07853773,"Mattapan","2018"
"14171","I182022845","Motor Vehicle Accident Response",42.3223488,-71.08833084,"Roxbury","2018"
"14172","I182022840","Motor Vehicle Accident Response",42.27222808,-71.07006149,"Mattapan","2018"
"14173","I182022832","Motor Vehicle Accident Response",42.33428841,-71.07239518,"Roxbury","2018"
"14174","I182022821","Motor Vehicle Accident Response",42.25466263,-71.12430955,"Hyde Park","2018"
"14175","I182022818","Motor Vehicle Accident Response",42.2752767,-71.09554245,"Mattapan","2018"
"14176","I182022810","Motor Vehicle Accident Response",42.31735472,-71.0658297,"Roxbury","2018"
"14177","I182022807","Motor Vehicle Accident Response",42.35216801,-71.12457096,"Brighton","2018"
"14178","I182022800","Motor Vehicle Accident Response",42.36815918,-71.03438535,"East Boston","2018"
"14179","I182022777","Motor Vehicle Accident Response",42.3480715,-71.06917837,"Downtown","2018"
"14180","I182022769","Motor Vehicle Accident Response",42.2897128,-71.16430338,"West Roxbury","2018"
"14181","I182022754","Motor Vehicle Accident Response",42.36856802,-71.04121708,"East Boston","2018"
"14182","I182022744","Motor Vehicle Accident Response",42.30962068,-71.06006083,"Dorchester","2018"
"14183","I182022733","Motor Vehicle Accident Response",42.31256792,-71.08436278,"Roxbury","2018"
"14184","I182022724","Motor Vehicle Accident Response",42.32155857,-71.06132071,"South Boston","2018"
"14185","I182022718","Motor Vehicle Accident Response",42.31419844,-71.06941142,"Roxbury","2018"
"14186","I182022711","Motor Vehicle Accident Response",42.28906908,-71.12116753,"West Roxbury","2018"
"14187","I182022709","Motor Vehicle Accident Response",42.33496127,-71.10004613,"Roxbury","2018"
"14188","I182022647","Motor Vehicle Accident Response",42.2843982,-71.06468373,"Dorchester","2018"
"14189","I182022644","Motor Vehicle Accident Response",42.29511488,-71.068847,"Dorchester","2018"
"14190","I182022612","Motor Vehicle Accident Response",42.25169601,-71.13053274,"Hyde Park","2018"
"14191","I182022609","Motor Vehicle Accident Response",42.25693527,-71.1238445,"Hyde Park","2018"
"14192","I182022595","Motor Vehicle Accident Response",42.32929812,-71.08248425,"Roxbury","2018"
"14193","I182022581","Motor Vehicle Accident Response",42.3418213,-71.14644942,"Brighton","2018"
"14194","I182022574","Motor Vehicle Accident Response",42.36953195,-71.0412243,"East Boston","2018"
"14195","I182022564","Motor Vehicle Accident Response",42.30308131,-71.05945101,"Dorchester","2018"
"14196","I182022552","Motor Vehicle Accident Response",42.32322437,-71.05896841,"South Boston","2018"
"14197","I182022509","Motor Vehicle Accident Response",42.29786606,-71.06332517,"Dorchester","2018"
"14198","I182022508","Motor Vehicle Accident Response",42.34442266,-71.09833083,"South End","2018"
"14199","I182022480","Motor Vehicle Accident Response",42.38646766,-71.07347984,"Charlestown","2018"
"14200","I182022410","Motor Vehicle Accident Response",42.35517786,-71.16349999,"Brighton","2018"
"14201","I182022395","Motor Vehicle Accident Response",42.30066139,-71.08328208,"Mattapan","2018"
"14202","I182022367","Motor Vehicle Accident Response",42.29848866,-71.06313294,"Dorchester","2018"
"14203","I182022362","Motor Vehicle Accident Response",42.29588434,-71.092206,"Mattapan","2018"
"14204","I182022355","Motor Vehicle Accident Response",42.3049039,-71.07414043,"Dorchester","2018"
"14205","I182022354","Motor Vehicle Accident Response",42.38229155,-71.04036424,"East Boston","2018"
"14206","I182022349","Motor Vehicle Accident Response",42.35204779,-71.13180684,"Brighton","2018"
"14207","I182022339","Motor Vehicle Accident Response",42.24783879,-71.12865146,"Hyde Park","2018"
"14208","I182022336","Motor Vehicle Accident Response",42.36438334,-71.05821925,"Downtown","2018"
"14209","I182022326","Motor Vehicle Accident Response",42.33840478,-71.08201499,"South End","2018"
"14210","I182022321","Motor Vehicle Accident Response",42.345691,-71.063365,"South End","2018"
"14211","I182022304","Motor Vehicle Accident Response",42.31465005,-71.05682996,"Dorchester","2018"
"14212","I182022283","Motor Vehicle Accident Response",42.29440391,-71.05258972,"Dorchester","2018"
"14213","I182022282","Motor Vehicle Accident Response",42.36406524,-71.06333709,"Downtown","2018"
"14214","I182022271","Motor Vehicle Accident Response",42.30587884,-71.06663793,"Dorchester","2018"
"14215","I182022266","Motor Vehicle Accident Response",42.36194242,-71.13385673,"Brighton","2018"
"14216","I182022260","Motor Vehicle Accident Response",42.30587884,-71.06663793,"Dorchester","2018"
"14217","I182022258","Motor Vehicle Accident Response",42.26414702,-71.11737789,"Hyde Park","2018"
"14218","I182022257","Motor Vehicle Accident Response",42.26042127,-71.11568727,"Hyde Park","2018"
"14219","I182022253","Motor Vehicle Accident Response",42.28262406,-71.05532964,"Dorchester","2018"
"14220","I182022251","Motor Vehicle Accident Response",42.32053872,-71.11086853,"Jamaica Plain","2018"
"14221","I182022249","Motor Vehicle Accident Response",42.33720797,-71.04159803,"South Boston","2018"
"14222","I182022232","Motor Vehicle Accident Response",42.28489734,-71.05009606,"Dorchester","2018"
"14223","I182022231","Motor Vehicle Accident Response",42.32104457,-71.09281974,"Roxbury","2018"
"14224","I182022217","Motor Vehicle Accident Response",42.28516313,-71.12610546,"West Roxbury","2018"
"14225","I182022201","Motor Vehicle Accident Response",42.34308127,-71.14172267,"Brighton","2018"
"14226","I182022172","Motor Vehicle Accident Response",42.36165196,-71.05630529,"Downtown","2018"
"14227","I182022167","Motor Vehicle Accident Response",42.33168201,-71.06798742,"South Boston","2018"
"14228","I182022163","Motor Vehicle Accident Response",42.31613487,-71.07100109,"Roxbury","2018"
"14229","I182022159","Motor Vehicle Accident Response",42.2656321,-71.11051694,"Hyde Park","2018"
"14230","I182022155","Motor Vehicle Accident Response",42.32830007,-71.10690483,"Roxbury","2018"
"14231","I182022154","Motor Vehicle Accident Response",42.28966391,-71.05597704,"Dorchester","2018"
"14232","I182022154","Motor Vehicle Accident Response",42.28966391,-71.05597704,"Dorchester","2018"
"14233","I182022133","Motor Vehicle Accident Response",42.30824094,-71.08128527,"Roxbury","2018"
"14234","I182022071","Motor Vehicle Accident Response",42.27727177,-71.11572996,"Hyde Park","2018"
"14235","I182022068","Motor Vehicle Accident Response",42.34898076,-71.06729522,"Downtown","2018"
"14236","I182022052","Motor Vehicle Accident Response",42.29083059,-71.09878223,"Jamaica Plain","2018"
"14237","I182022034","Motor Vehicle Accident Response",42.3052224,-71.06749449,"Dorchester","2018"
"14238","I182022014","Motor Vehicle Accident Response",42.37502629,-71.06294744,"Charlestown","2018"
"14239","I182022007","Motor Vehicle Accident Response",42.25332979,-71.12467152,"Hyde Park","2018"
"14240","I182021995","Motor Vehicle Accident Response",42.34082114,-71.06777845,"South End","2018"
"14241","I182021993","Motor Vehicle Accident Response",42.34665908,-71.07997968,"South End","2018"
"14242","I182021990","Motor Vehicle Accident Response",42.32244587,-71.09811329,"Jamaica Plain","2018"
"14243","I182021972","Motor Vehicle Accident Response",42.33543394,-71.08076738,"South End","2018"
"14244","I182021969","Motor Vehicle Accident Response",42.36112829,-71.06618796,"Downtown","2018"
"14245","I182021962","Motor Vehicle Accident Response",42.28208198,-71.07364875,"Mattapan","2018"
"14246","I182021952","Motor Vehicle Accident Response",42.28888162,-71.08748323,"Mattapan","2018"
"14247","I182021933","Motor Vehicle Accident Response",42.34255587,-71.09807867,"South End","2018"
"14248","I182021928","Motor Vehicle Accident Response",42.37577723,-71.03369448,"East Boston","2018"
"14249","I182021898","Motor Vehicle Accident Response",42.33402461,-71.09039049,"Roxbury","2018"
"14250","I182021888","Motor Vehicle Accident Response",42.32221645,-71.08206723,"Roxbury","2018"
"14251","I182021879","Motor Vehicle Accident Response",42.2729449,-71.09348933,"Mattapan","2018"
"14252","I182021876","Motor Vehicle Accident Response",42.33332888,-71.10659534,"Roxbury","2018"
"14253","I182021845","Motor Vehicle Accident Response",42.34931842,-71.10173719,"South End","2018"
"14254","I182021840","Motor Vehicle Accident Response",42.36156104,-71.05758234,"Downtown","2018"
"14255","I182021827","Motor Vehicle Accident Response",42.33989976,-71.07930014,"South End","2018"
"14256","I182021824","Motor Vehicle Accident Response",42.28641668,-71.1172009,"Hyde Park","2018"
"14257","I182021817","Motor Vehicle Accident Response",42.27234506,-71.06871774,"Dorchester","2018"
"14258","I182021812","Motor Vehicle Accident Response",42.25546877,-71.12417959,"Hyde Park","2018"
"14259","I182021811","Motor Vehicle Accident Response",42.33380683,-71.10377843,"Roxbury","2018"
"14260","I182021810","Motor Vehicle Accident Response",42.29367213,-71.119055,"West Roxbury","2018"
"14261","I182021798","Motor Vehicle Accident Response",42.32695551,-71.08948442,"Roxbury","2018"
"14262","I182021791","Motor Vehicle Accident Response",42.24637931,-71.13627572,"Hyde Park","2018"
"14263","I182021772","Motor Vehicle Accident Response",42.26511445,-71.11805743,"Hyde Park","2018"
"14264","I182021769","Motor Vehicle Accident Response",42.31771185,-71.09836379,"Jamaica Plain","2018"
"14265","I182021757","Motor Vehicle Accident Response",42.28065674,-71.07062426,"Dorchester","2018"
"14266","I182021723","Motor Vehicle Accident Response",42.29142177,-71.07611259,"Mattapan","2018"
"14267","I182021719","Motor Vehicle Accident Response",42.33471684,-71.03867801,"South Boston","2018"
"14268","I182021705","Motor Vehicle Accident Response",42.348866,-71.08936284,"South End","2018"
"14269","I182021700","Motor Vehicle Accident Response",42.33210843,-71.07014395,"South Boston","2018"
"14270","I182021685","Motor Vehicle Accident Response",42.349056,-71.1504985,"Brighton","2018"
"14271","I182021683","Motor Vehicle Accident Response",42.26161249,-71.12217545,"Hyde Park","2018"
"14272","I182021677","Motor Vehicle Accident Response",42.28641668,-71.1172009,"Hyde Park","2018"
"14273","I182021651","Motor Vehicle Accident Response",42.28952852,-71.08851422,"Mattapan","2018"
"14274","I182021649","Motor Vehicle Accident Response",42.3784707,-71.06813621,"Charlestown","2018"
"14275","I182021634","Motor Vehicle Accident Response",42.34442266,-71.09833083,"South End","2018"
"14276","I182021631","Motor Vehicle Accident Response",42.32317829,-71.10590931,"Jamaica Plain","2018"
"14277","I182021629","Motor Vehicle Accident Response",42.28429433,-71.09549111,"Mattapan","2018"
"14278","I182021613","Motor Vehicle Accident Response",42.32284788,-71.06904358,"Roxbury","2018"
"14279","I182021594","Motor Vehicle Accident Response",42.35315862,-71.13289373,"Brighton","2018"
"14280","I182021591","Motor Vehicle Accident Response",42.32518646,-71.10550946,"Jamaica Plain","2018"
"14281","I182021573","Motor Vehicle Accident Response",42.34428082,-71.08982188,"South End","2018"
"14282","I182021558","Motor Vehicle Accident Response",42.34880461,-71.09392554,"South End","2018"
"14283","I182021557","Motor Vehicle Accident Response",42.33485456,-71.0302343,"South Boston","2018"
"14284","I182021551","Motor Vehicle Accident Response",42.31049939,-71.07733579,"Roxbury","2018"
"14285","I182021545","Motor Vehicle Accident Response",42.37120788,-71.06269156,"Charlestown","2018"
"14286","I182021530","Motor Vehicle Accident Response",42.30660388,-71.08055038,"Roxbury","2018"
"14287","I182021525","Motor Vehicle Accident Response",42.30720406,-71.06128995,"Dorchester","2018"
"14288","I182021520","Motor Vehicle Accident Response",42.27997063,-71.09553354,"Mattapan","2018"
"14289","I182021517","Motor Vehicle Accident Response",42.29967342,-71.06511601,"Dorchester","2018"
"14290","I182021509","Motor Vehicle Accident Response",42.3492468,-71.08956259,"South End","2018"
"14291","I182021505","Motor Vehicle Accident Response",42.28709355,-71.14822128,"Roxbury","2018"
"14292","I182021503","Motor Vehicle Accident Response",42.30600097,-71.1079491,"Jamaica Plain","2018"
"14293","I182021501","Motor Vehicle Accident Response",42.33215752,-71.04336002,"South Boston","2018"
"14294","I182021500","Motor Vehicle Accident Response",42.34476211,-71.08264634,"South End","2018"
"14295","I182021495","Motor Vehicle Accident Response",42.29041538,-71.07269542,"Mattapan","2018"
"14296","I182021466","Motor Vehicle Accident Response",42.29515455,-71.06489293,"Dorchester","2018"
"14297","I182021463","Motor Vehicle Accident Response",42.38066869,-71.02347825,"East Boston","2018"
"14298","I182021453","Motor Vehicle Accident Response",42.32853529,-71.08213874,"Roxbury","2018"
"14299","I182021447","Motor Vehicle Accident Response",42.30337864,-71.07854583,"Dorchester","2018"
"14300","I182021441","Motor Vehicle Accident Response",42.37048009,-71.03896684,"East Boston","2018"
"14301","I182021428","Motor Vehicle Accident Response",42.35062356,-71.04637521,"South Boston","2018"
"14302","I182021425","Motor Vehicle Accident Response",42.31285547,-71.05809796,"Dorchester","2018"
"14303","I182021420","Motor Vehicle Accident Response",42.34109374,-71.15425331,"Brighton","2018"
"14304","I182021412","Motor Vehicle Accident Response",42.34239944,-71.14042831,"Brighton","2018"
"14305","I182021372","Motor Vehicle Accident Response",42.29766924,-71.08697895,"Mattapan","2018"
"14306","I182021351","Motor Vehicle Accident Response",42.25988155,-71.15179444,"West Roxbury","2018"
"14307","I182021324","Motor Vehicle Accident Response",42.29277202,-71.12138967,"West Roxbury","2018"
"14308","I182021319","Motor Vehicle Accident Response",42.29091867,-71.08767813,"Mattapan","2018"
"14309","I182021310","Motor Vehicle Accident Response",42.34412628,-71.09942777,"South End","2018"
"14310","I182021303","Motor Vehicle Accident Response",42.33421942,-71.07434616,"South End","2018"
"14311","I182021290","Motor Vehicle Accident Response",42.31388733,-71.0968344,"Jamaica Plain","2018"
"14312","I182021283","Motor Vehicle Accident Response",42.26496475,-71.12123167,"Hyde Park","2018"
"14313","I182021274","Motor Vehicle Accident Response",42.33226842,-71.09674843,"Roxbury","2018"
"14314","I182021267","Motor Vehicle Accident Response",42.3509006,-71.0606869,"Downtown","2018"
"14315","I182021245","Motor Vehicle Accident Response",42.27930648,-71.1190981,"Hyde Park","2018"
"14316","I182021241","Motor Vehicle Accident Response",42.33201285,-71.09598982,"Roxbury","2018"
"14317","I182021239","Motor Vehicle Accident Response",42.2843982,-71.06468373,"Dorchester","2018"
"14318","I182021227","Motor Vehicle Accident Response",42.28630092,-71.12883623,"West Roxbury","2018"
"14319","I182021223","Motor Vehicle Accident Response",42.34851734,-71.06934133,"Downtown","2018"
"14320","I182021191","Motor Vehicle Accident Response",42.35783831,-71.05795495,"Downtown","2018"
"14321","I182021181","Motor Vehicle Accident Response",42.35595678,-71.14830894,"Brighton","2018"
"14322","I182021179","Motor Vehicle Accident Response",42.28863812,-71.06631579,"Dorchester","2018"
"14323","I182021162","Motor Vehicle Accident Response",42.32802585,-71.05691103,"South Boston","2018"
"14324","I182021154","Motor Vehicle Accident Response",42.31538436,-71.09870021,"Jamaica Plain","2018"
"14325","I182021151","Motor Vehicle Accident Response",42.33504684,-71.05253088,"South Boston","2018"
"14326","I182021126","Motor Vehicle Accident Response",42.30893903,-71.06461576,"Dorchester","2018"
"14327","I182021125","Motor Vehicle Accident Response",42.29843275,-71.08122675,"Mattapan","2018"
"14328","I182021120","Motor Vehicle Accident Response",42.30144714,-71.07681348,"Dorchester","2018"
"14329","I182021117","Motor Vehicle Accident Response",42.34900739,-71.13860108,"Brighton","2018"
"14330","I182021111","Motor Vehicle Accident Response",42.28427374,-71.08109194,"Mattapan","2018"
"14331","I182021103","Motor Vehicle Accident Response",42.29938509,-71.06978865,"Dorchester","2018"
"14332","I182021093","Motor Vehicle Accident Response",42.2477256,-71.1276081,"Hyde Park","2018"
"14333","I182021088","Motor Vehicle Accident Response",42.26956689,-71.09075049,"Mattapan","2018"
"14334","I182021079","Motor Vehicle Accident Response",42.3491109,-71.15527344,"Brighton","2018"
"14335","I182021077","Motor Vehicle Accident Response",42.24249788,-71.12326854,"Hyde Park","2018"
"14336","I182021055","Motor Vehicle Accident Response",42.34675589,-71.0652127,"South End","2018"
"14337","I182021016","Motor Vehicle Accident Response",42.27169454,-71.14650799,"West Roxbury","2018"
"14338","I182021015","Motor Vehicle Accident Response",42.30242197,-71.06122871,"Dorchester","2018"
"14339","I182020999","Motor Vehicle Accident Response",42.33930416,-71.05160423,"South Boston","2018"
"14340","I182020978","Motor Vehicle Accident Response",42.3498137,-71.10581404,"South End","2018"
"14341","I182020970","Motor Vehicle Accident Response",42.30267265,-71.0701954,"Dorchester","2018"
"14342","I182020968","Motor Vehicle Accident Response",42.33654812,-71.04328433,"South Boston","2018"
"14343","I182020964","Motor Vehicle Accident Response",42.29765848,-71.0707534,"Dorchester","2018"
"14344","I182020953","Motor Vehicle Accident Response",42.26956689,-71.09075049,"Mattapan","2018"
"14345","I182020942","Motor Vehicle Accident Response",42.35241815,-71.06525499,"Downtown","2018"
"14346","I182020941","Motor Vehicle Accident Response",42.29881968,-71.06570084,"Dorchester","2018"
"14347","I182020935","Motor Vehicle Accident Response",42.35505244,-71.07390742,"South End","2018"
"14348","I182020916","Motor Vehicle Accident Response",42.31381471,-71.08368372,"Roxbury","2018"
"14349","I182020915","Motor Vehicle Accident Response",42.29260164,-71.12248938,"West Roxbury","2018"
"14350","I182020913","Motor Vehicle Accident Response",42.3223488,-71.08833084,"Roxbury","2018"
"14351","I182020911","Motor Vehicle Accident Response",42.25719149,-71.12001776,"Hyde Park","2018"
"14352","I182020873","Motor Vehicle Accident Response",42.29993437,-71.11355693,"Jamaica Plain","2018"
"14353","I182020872","Motor Vehicle Accident Response",42.26253184,-71.15588769,"West Roxbury","2018"
"14354","I182020857","Motor Vehicle Accident Response",42.33721215,-71.07597603,"South End","2018"
"14355","I182020848","Motor Vehicle Accident Response",42.36773109,-71.0352322,"East Boston","2018"
"14356","I182020846","Motor Vehicle Accident Response",42.33814528,-71.03549527,"South Boston","2018"
"14357","I182020841","Motor Vehicle Accident Response",42.27630272,-71.15029045,"West Roxbury","2018"
"14358","I182020839","Motor Vehicle Accident Response",42.25511703,-71.12423991,"Hyde Park","2018"
"14359","I182020836","Motor Vehicle Accident Response",42.2831323,-71.0872187,"Mattapan","2018"
"14360","I182020833","Motor Vehicle Accident Response",42.31715877,-71.06543173,"Roxbury","2018"
"14361","I182020826","Motor Vehicle Accident Response",42.27230624,-71.06721386,"Dorchester","2018"
"14362","I182020811","Motor Vehicle Accident Response",42.3189792,-71.07964653,"Roxbury","2018"
"14363","I182020793","Motor Vehicle Accident Response",42.26909851,-71.09361458,"Mattapan","2018"
"14364","I182020769","Motor Vehicle Accident Response",42.28716674,-71.07633479,"Mattapan","2018"
"14365","I182020752","Motor Vehicle Accident Response",42.27881594,-71.15526354,"West Roxbury","2018"
"14366","I182020714","Motor Vehicle Accident Response",42.30859903,-71.10539197,"Jamaica Plain","2018"
"14367","I182020699","Motor Vehicle Accident Response",42.29176926,-71.0664522,"Dorchester","2018"
"14368","I182020696","Motor Vehicle Accident Response",42.34229696,-71.14716095,"Brighton","2018"
"14369","I182020695","Motor Vehicle Accident Response",42.33001489,-71.03851306,"South Boston","2018"
"14370","I182020678","Motor Vehicle Accident Response",42.3458376,-71.14492138,"Brighton","2018"
"14371","I182020674","Motor Vehicle Accident Response",42.3347809,-71.1094777,"Roxbury","2018"
"14372","I182020639","Motor Vehicle Accident Response",42.36116015,-71.07001526,"Downtown","2018"
"14373","I182020629","Motor Vehicle Accident Response",42.29068784,-71.07577563,"Mattapan","2018"
"14374","I182020628","Motor Vehicle Accident Response",42.35825495,-71.06173472,"Downtown","2018"
"14375","I182020618","Motor Vehicle Accident Response",42.28171183,-71.05992253,"Dorchester","2018"
"14376","I182020600","Motor Vehicle Accident Response",42.24111883,-71.14338278,"Hyde Park","2018"
"14377","I182020595","Motor Vehicle Accident Response",42.34128751,-71.05467933,"South Boston","2018"
"14378","I182020592","Motor Vehicle Accident Response",42.36436093,-71.05330627,"Downtown","2018"
"14379","I182020588","Motor Vehicle Accident Response",42.275877,-71.07390164,"Mattapan","2018"
"14380","I182020581","Motor Vehicle Accident Response",42.28657334,-71.06408374,"Dorchester","2018"
"14381","I182020566","Motor Vehicle Accident Response",42.32632116,-71.08832542,"Roxbury","2018"
"14382","I182020559","Motor Vehicle Accident Response",42.33384337,-71.15412943,"Brighton","2018"
"14383","I182020549","Motor Vehicle Accident Response",42.28689263,-71.09047753,"Mattapan","2018"
"14384","I182020544","Motor Vehicle Accident Response",42.29955614,-71.08073767,"Mattapan","2018"
"14385","I182020539","Motor Vehicle Accident Response",42.34953923,-71.09738282,"South End","2018"
"14386","I182020534","Motor Vehicle Accident Response",42.31046991,-71.10700424,"Jamaica Plain","2018"
"14387","I182020530","Motor Vehicle Accident Response",42.36118028,-71.06286446,"Downtown","2018"
"14388","I182020528","Motor Vehicle Accident Response",42.36671934,-71.05450994,"Downtown","2018"
"14389","I182020522","Motor Vehicle Accident Response",42.34952413,-71.07220428,"South End","2018"
"14390","I182020520","Motor Vehicle Accident Response",42.35353869,-71.15900155,"Brighton","2018"
"14391","I182020517","Motor Vehicle Accident Response",42.30801734,-71.08870712,"Roxbury","2018"
"14392","I182020515","Motor Vehicle Accident Response",42.38259341,-71.03474979,"East Boston","2018"
"14393","I182020513","Motor Vehicle Accident Response",42.30936254,-71.08762428,"Roxbury","2018"
"14394","I182020512","Motor Vehicle Accident Response",42.35752408,-71.13077384,"Brighton","2018"
"14395","I182020506","Motor Vehicle Accident Response",42.31283412,-71.08974712,"Roxbury","2018"
