"","Incident_Number","Offence_Code_Group","Latitude","Longtitude","City","Year"
"20041","I172015221","Larceny",42.345903,-71.06946322,"South End","2017"
"20042","I172015210","Larceny",42.31735472,-71.0658297,"Roxbury","2017"
"20043","I172015210","Larceny",42.31735472,-71.0658297,"Roxbury","2017"
"20044","I172015209","Larceny",42.35680075,-71.05893025,"Downtown","2017"
"20045","I172015207","Larceny",42.25556696,-71.11902026,"Hyde Park","2017"
"20046","I172015205","Larceny",42.34862382,-71.08277637,"South End","2017"
"20047","I172015204","Larceny",42.34493428,-71.06366374,"South End","2017"
"20048","I172015190","Larceny",42.29397405,-71.07470901,"Mattapan","2017"
"20049","I172015175","Larceny",42.28112225,-71.1338382,"West Roxbury","2017"
"20050","I172015173","Larceny",42.29131613,-71.07170293,"Dorchester","2017"
"20051","I172015169","Larceny",42.31701774,-71.05670175,"Dorchester","2017"
"20052","I172015167","Larceny",42.27775018,-71.11938931,"Hyde Park","2017"
"20053","I172015139","Larceny",42.34862382,-71.08277637,"South End","2017"
"20054","I172015138","Larceny",42.3350667,-71.05388239,"South Boston","2017"
"20055","I172015133","Larceny",42.35095909,-71.0741278,"South End","2017"
"20056","I172015072","Larceny",42.35124218,-71.12616899,"Brighton","2017"
"20057","I172015067","Larceny",42.35724324,-71.05849672,"Downtown","2017"
"20058","I172015064","Larceny",42.34640207,-71.08923162,"South End","2017"
"20059","I172015046","Larceny",42.30956305,-71.08990197,"Roxbury","2017"
"20060","I172015042","Larceny",42.35724324,-71.05849672,"Downtown","2017"
"20061","I172015025","Larceny",42.33401829,-71.07638124,"Downtown","2017"
"20062","I172015023","Larceny",42.32696647,-71.06198607,"West Roxbury","2017"
"20063","I172015016","Larceny",42.34285014,-71.06516235,"South End","2017"
"20064","I172015006","Larceny",42.29526287,-71.07207439,"Dorchester","2017"
"20065","I172014981","Larceny",42.33428841,-71.07239518,"Downtown","2017"
"20066","I172014975","Larceny",42.34410718,-71.1018026,"South End","2017"
"20067","I172014956","Larceny",42.34974111,-71.05801618,"Downtown","2017"
"20068","I172014868","Larceny",42.30573977,-71.06762362,"Dorchester","2017"
"20069","I172014864","Larceny",42.3152619,-71.06118848,"Dorchester","2017"
"20070","I172014862","Larceny",42.30947615,-71.05800088,"Dorchester","2017"
"20071","I172014854","Larceny",42.33606304,-71.10782832,"Roxbury","2017"
"20072","I172014844","Larceny",42.34241899,-71.09678306,"South End","2017"
"20073","I172014827","Larceny",42.35724324,-71.05849672,"Downtown","2017"
"20074","I172014816","Larceny",42.26889666,-71.1081375,"Hyde Park","2017"
"20075","I172014804","Larceny",42.33893529,-71.07016502,"South End","2017"
"20076","I172014794","Larceny",42.34412628,-71.09942777,"South End","2017"
"20077","I172014793","Larceny",42.33930416,-71.05160423,"South Boston","2017"
"20078","I172014784","Larceny",42.35046039,-71.15265804,"Brighton","2017"
"20079","I172014782","Larceny",42.25556696,-71.11902026,"Hyde Park","2015"
"20080","I172014778","Larceny",42.35170571,-71.11989956,"Brighton","2017"
"20081","I172014772","Larceny",42.32696647,-71.06198607,"South Boston","2017"
"20082","I172014763","Larceny",42.35059717,-71.07881031,"South End","2017"
"20083","I172014741","Larceny",42.26478761,-71.11481851,"Hyde Park","2017"
"20084","I172014740","Larceny",42.35170571,-71.11989956,"Brighton","2017"
"20085","I172014732","Larceny",42.37546983,-71.03730221,"East Boston","2017"
"20086","I172014701","Larceny",42.34439568,-71.08632016,"South End","2017"
"20087","I172014686","Larceny",42.25169697,-71.11738135,"Hyde Park","2017"
"20088","I172014682","Larceny",42.33428841,-71.07239518,"South End","2017"
"20089","I172014677","Larceny",42.36339154,-71.05488123,"Downtown","2017"
"20090","I172014634","Larceny",42.35007201,-71.13202926,"Brighton","2017"
"20091","I172014600","Larceny",42.32121288,-71.08175476,"Roxbury","2017"
"20092","I172014553","Larceny",42.35426247,-71.05883334,"Downtown","2017"
"20093","I172014551","Larceny",42.35053712,-71.04873486,"South Boston","2016"
"20094","I172014550","Larceny",42.29057504,-71.07165726,"Dorchester","2017"
"20095","I172014543","Larceny",42.33044113,-71.08373481,"Roxbury","2017"
"20096","I172014536","Larceny",42.35095909,-71.0741278,"South End","2017"
"20097","I172014532","Larceny",42.37382755,-71.04052459,"East Boston","2017"
"20098","I172014496","Larceny",42.3479724,-71.07849582,"South Boston","2017"
"20099","I172014480","Larceny",42.35426247,-71.05883334,"Downtown","2017"
"20100","I172014467","Larceny",42.33044113,-71.08373481,"Roxbury","2017"
"20101","I172014460","Larceny",42.35118146,-71.0882412,"South End","2017"
"20102","I172014420","Larceny",42.35917307,-71.05921648,"Downtown","2017"
"20103","I172014418","Larceny",42.33152148,-71.07085307,"Roxbury","2017"
"20104","I172014402","Larceny",42.31284459,-71.09676806,"Jamaica Plain","2017"
"20105","I172014386","Larceny",42.34731413,-71.13770456,"Brighton","2017"
"20106","I172014343","Larceny",42.3642384,-71.06165515,"Downtown","2017"
"20107","I172014342","Larceny",42.34326644,-71.09719321,"South End","2017"
"20108","I172014318","Larceny",42.33418175,-71.07866441,"South End","2017"
"20109","I172014292","Larceny",42.33840144,-71.09939195,"Roxbury","2017"
"20110","I172014292","Larceny",42.33840144,-71.09939195,"Roxbury","2017"
"20111","I172014278","Larceny",42.349056,-71.1504985,"Brighton","2017"
"20112","I172014264","Larceny",42.39112008,-71.00229699,"East Boston","2017"
"20113","I172014258","Larceny",42.35995206,-71.06635259,"Downtown","2017"
"20114","I172014248","Larceny",42.30028028,-71.06015261,"Dorchester","2017"
"20115","I172014246","Larceny",42.24288459,-71.12255206,"Hyde Park","2017"
"20116","I172014244","Larceny",42.35528211,-71.14566136,"Brighton","2016"
"20117","I172014240","Larceny",42.3169665,-71.08254058,"Roxbury","2017"
"20118","I172014219","Larceny",42.28390244,-71.13086263,"West Roxbury","2017"
"20119","I172014200","Larceny",42.35216435,-71.12378708,"Brighton","2017"
"20120","I172014199","Larceny",42.34760128,-71.15688618,"Brighton","2017"
"20121","I172014198","Larceny",42.36053148,-71.13644289,"Brighton","2017"
"20122","I172014191","Larceny",42.34862382,-71.08277637,"South End","2017"
"20123","I172014181","Larceny",42.32696647,-71.06198607,"West Roxbury","2017"
"20124","I172014175","Larceny",42.3479724,-71.07849582,"South Boston","2017"
"20125","I172014172","Larceny",42.35637531,-71.06213513,"Downtown","2017"
"20126","I172014162","Larceny",42.26194848,-71.10971613,"Hyde Park","2017"
"20127","I172014161","Larceny",42.30278361,-71.07412304,"Dorchester","2017"
"20128","I172014142","Larceny",42.2936607,-71.05305224,"Dorchester","2017"
"20129","I172014136","Larceny",42.2936607,-71.05305224,"Dorchester","2017"
"20130","I172014123","Larceny",42.28617099,-71.12972958,"West Roxbury","2017"
"20131","I172014115","Larceny",42.34873541,-71.07049185,"Downtown","2017"
"20132","I172014100","Larceny",42.36020464,-71.05620816,"Downtown","2017"
"20133","I172014099","Larceny",42.3473098,-71.07915167,"South End","2017"
"20134","I172014072","Larceny",42.28464725,-71.09473285,"Mattapan","2017"
"20135","I172014046","Larceny",42.35072817,-71.06147614,"Downtown","2017"
"20136","I172014044","Larceny",42.34749899,-71.07925506,"South End","2017"
"20137","I172014043","Larceny",42.34347117,-71.08678911,"South End","2017"
"20138","I172014021","Larceny",42.3712953,-71.04342377,"Roxbury","2017"
"20139","I172014013","Larceny",42.34468541,-71.0668795,"South End","2017"
"20140","I172014005","Larceny",42.34258727,-71.0742004,"South End","2017"
"20141","I172013998","Larceny",42.34999733,-71.0810344,"South End","2017"
"20142","I172013996","Larceny",42.28881222,-71.08513152,"Mattapan","2017"
"20143","I172013987","Larceny",42.34657497,-71.0743865,"South End","2017"
"20144","I172013984","Larceny",42.35103105,-71.06373331,"Downtown","2017"
"20145","I172013983","Larceny",42.35042609,-71.16637332,"Brighton","2017"
"20146","I172013983","Larceny",42.35042609,-71.16637332,"Brighton","2017"
"20147","I172013980","Larceny",42.31168453,-71.05750327,"Dorchester","2017"
"20148","I172013977","Larceny",42.34862382,-71.08277637,"South End","2017"
"20149","I172013975","Larceny",42.31576554,-71.10270104,"Jamaica Plain","2017"
"20150","I172013971","Larceny",42.28492596,-71.07135254,"Dorchester","2017"
"20151","I172013968","Larceny",42.315969,-71.066253,"Roxbury","2017"
"20152","I172013932","Larceny",42.34932471,-71.08014801,"South End","2017"
"20153","I172013931","Larceny",42.35007201,-71.13202926,"Brighton","2017"
"20154","I172013926","Larceny",42.35007201,-71.13202926,"Brighton","2017"
"20155","I172013925","Larceny",42.34285014,-71.06516235,"South End","2017"
"20156","I172013902","Larceny",42.33561661,-71.03641895,"South Boston","2017"
"20157","I172013900","Larceny",42.330253,-71.05559939,"South Boston","2017"
"20158","I172013893","Larceny",42.31026891,-71.08931055,"Roxbury","2017"
"20159","I172013892","Larceny",42.35512339,-71.0608798,"Downtown","2017"
"20160","I172013888","Larceny",42.35007201,-71.13202926,"Brighton","2017"
"20161","I172013880","Larceny",42.34862382,-71.08277637,"South End","2017"
"20162","I172013878","Larceny",42.2871482,-71.06493039,"Dorchester","2017"
"20163","I172013832","Larceny",42.33561661,-71.03641895,"South Boston","2017"
"20164","I172013830","Larceny",42.33550576,-71.04291647,"South Boston","2017"
"20165","I172013818","Larceny",42.35602373,-71.06177615,"Downtown","2017"
"20166","I172013815","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20167","I172013790","Larceny",42.31032279,-71.10665379,"Jamaica Plain","2017"
"20168","I172013754","Larceny",42.34980175,-71.07840978,"South End","2017"
"20169","I172013747","Larceny",42.27370682,-71.12363868,"Hyde Park","2017"
"20170","I172013714","Larceny",42.35602373,-71.06177615,"Jamaica Plain","2017"
"20171","I172013700","Larceny",42.34862382,-71.08277637,"South End","2017"
"20172","I172013695","Larceny",42.27531312,-71.11587798,"Jamaica Plain","2017"
"20173","I172013681","Larceny",42.35248907,-71.07099135,"South End","2017"
"20174","I172013679","Larceny",42.33857,-71.10670681,"Roxbury","2017"
"20175","I172013676","Larceny",42.35426247,-71.05883334,"Downtown","2017"
"20176","I172013671","Larceny",42.32008271,-71.06039439,"South Boston","2017"
"20177","I172013653","Larceny",42.34862382,-71.08277637,"South End","2017"
"20178","I172013648","Larceny",42.33606304,-71.10782832,"Roxbury","2017"
"20179","I172013645","Larceny",42.34410718,-71.1018026,"South End","2017"
"20180","I172013640","Larceny",42.3318188,-71.06868237,"South Boston","2017"
"20181","I172013639","Larceny",42.35678442,-71.06670845,"Downtown","2017"
"20182","I172013613","Larceny",42.35512339,-71.0608798,"Downtown","2017"
"20183","I172013550","Larceny",42.35216435,-71.12378708,"Brighton","2017"
"20184","I172013492","Larceny",42.24525124,-71.13465321,"Hyde Park","2017"
"20185","I172013482","Larceny",42.29402967,-71.14194062,"West Roxbury","2017"
"20186","I172013476","Larceny",42.34556623,-71.05151508,"South Boston","2017"
"20187","I172013461","Larceny",42.32809966,-71.06321676,"Roxbury","2017"
"20188","I172013456","Larceny",42.31021459,-71.05783009,"Dorchester","2017"
"20189","I172013450","Larceny",42.3523119,-71.0637051,"Downtown","2017"
"20190","I172013421","Larceny",42.35825495,-71.06173472,"Downtown","2017"
"20191","I172013410","Larceny",42.36592943,-71.06048603,"Downtown","2017"
"20192","I172013409","Larceny",42.36384816,-71.0569508,"Downtown","2016"
"20193","I172013398","Larceny",42.28410589,-71.04608937,"Dorchester","2017"
"20194","I172013379","Larceny",42.34012548,-71.0822333,"South End","2017"
"20195","I172013376","Larceny",42.34640381,-71.07551289,"South End","2017"
"20196","I172013344","Larceny",42.34750472,-71.0934647,"East Boston","2017"
"20197","I172013319","Larceny",42.35594239,-71.06258333,"Downtown","2017"
"20198","I172013312","Larceny",42.28187061,-71.08751152,"Mattapan","2017"
"20199","I172013305","Larceny",42.31845834,-71.08032338,"Roxbury","2017"
"20200","I172013291","Larceny",42.30492239,-71.10298073,"Jamaica Plain","2017"
"20201","I172013286","Larceny",42.29767279,-71.04941018,"Dorchester","2017"
"20202","I172013281","Larceny",42.35519441,-71.14786584,"Brighton","2017"
"20203","I172013269","Larceny",42.27867121,-71.096701,"Mattapan","2017"
"20204","I172013267","Larceny",42.32805817,-71.06956313,"Roxbury","2017"
"20205","I172013247","Larceny",42.35110203,-71.05735186,"Downtown","2017"
"20206","I172013234","Larceny",42.35106637,-71.06549569,"Downtown","2017"
"20207","I172013199","Larceny",42.34932471,-71.08014801,"South End","2017"
"20208","I172013191","Larceny",42.35595391,-71.13852468,"Brighton","2017"
"20209","I172013168","Larceny",42.33486614,-71.0785518,"South End","2017"
"20210","I172013154","Larceny",42.34439568,-71.08632016,"South End","2017"
"20211","I172013122","Larceny",42.30512773,-71.07370747,"Dorchester","2017"
"20212","I172013121","Larceny",42.29131613,-71.07170293,"Dorchester","2017"
"20213","I172013084","Larceny",42.33482917,-71.04705015,"South Boston","2017"
"20214","I172013073","Larceny",42.33044113,-71.08373481,"Roxbury","2017"
"20215","I172013061","Larceny",42.31921209,-71.06615772,"Roxbury","2017"
"20216","I172013060","Larceny",42.28187061,-71.08751152,"Mattapan","2017"
"20217","I172013051","Larceny",42.25387435,-71.12912445,"Hyde Park","2017"
"20218","I172013037","Larceny",42.36109742,-71.06206081,"Downtown","2017"
"20219","I172013032","Larceny",42.35167293,-71.16115206,"Brighton","2017"
"20220","I172013020","Larceny",42.34888559,-71.14007361,"Brighton","2017"
"20221","I172013006","Larceny",42.3479724,-71.07849582,"South Boston","2017"
"20222","I172013002","Larceny",42.34432514,-71.06571148,"South End","2017"
"20223","I172012963","Larceny",42.29260066,-71.06822318,"Dorchester","2017"
"20224","I172012960","Larceny",42.35393493,-71.13652595,"Brighton","2017"
"20225","I172012903","Larceny",42.35426247,-71.05883334,"Downtown","2017"
"20226","I172012885","Larceny",42.31193403,-71.1142909,"Jamaica Plain","2017"
"20227","I172012861","Larceny",42.29056142,-71.08926028,"Mattapan","2017"
"20228","I172012855","Larceny",42.2578406,-71.14813948,"West Roxbury","2017"
"20229","I172012836","Larceny",42.33152148,-71.07085307,"Roxbury","2017"
"20230","I172012826","Larceny",42.35487365,-71.05861218,"Downtown","2017"
"20231","I172012814","Larceny",42.3656254,-71.06725853,"Downtown","2017"
"20232","I172012803","Larceny",42.35375411,-71.13225621,"Brighton","2017"
"20233","I172012798","Larceny",42.35602373,-71.06177615,"Jamaica Plain","2017"
"20234","I172012785","Larceny",42.34840576,-71.08688339,"South End","2017"
"20235","I172012780","Larceny",42.34862382,-71.08277637,"South End","2017"
"20236","I172012770","Larceny",42.33664223,-71.10876358,"Roxbury","2017"
"20237","I172012747","Larceny",42.32696647,-71.06198607,"West Roxbury","2017"
"20238","I172012726","Larceny",42.34657497,-71.0743865,"South End","2017"
"20239","I172012667","Larceny",42.3523119,-71.0637051,"Downtown","2017"
"20240","I172012660","Larceny",42.33748963,-71.10880593,"Roxbury","2017"
"20241","I172012656","Larceny",42.33210843,-71.07014395,"South Boston","2017"
"20242","I172012629","Larceny",42.28631799,-71.13407707,"West Roxbury","2017"
"20243","I172012564","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20244","I172012563","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20245","I172012551","Larceny",42.33511654,-71.10767674,"Roxbury","2017"
"20246","I172012546","Larceny",42.35521625,-71.06012863,"Charlestown","2017"
"20247","I172012516","Larceny",42.2578406,-71.14813948,"West Roxbury","2017"
"20248","I172012514","Larceny",42.33416417,-71.04669326,"South Boston","2017"
"20249","I172012496","Larceny",42.35723474,-71.14703266,"Brighton","2017"
"20250","I172012479","Larceny",42.2896398,-71.07046114,"Dorchester","2017"
"20251","I172012464","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20252","I172012462","Larceny",42.32469443,-71.10087902,"Jamaica Plain","2017"
"20253","I172012446","Larceny",42.35602373,-71.06177615,"Downtown","2017"
"20254","I172012437","Larceny",42.35043273,-71.1271048,"Brighton","2017"
"20255","I172012432","Larceny",42.364924,-71.05331772,"Downtown","2017"
"20256","I172012430","Larceny",42.35822966,-71.05362239,"Downtown","2017"
"20257","I172012427","Larceny",42.31694068,-71.06719268,"Roxbury","2017"
"20258","I172012311","Larceny",42.30569111,-71.06164783,"Dorchester","2017"
"20259","I172012245","Larceny",42.29767279,-71.04941018,"Dorchester","2017"
"20260","I172012224","Larceny",42.35060226,-71.07273327,"South End","2017"
"20261","I172012208","Larceny",42.3169665,-71.08254058,"Roxbury","2017"
"20262","I172012184","Larceny",42.33611274,-71.10927826,"Roxbury","2017"
"20263","I172012151","Larceny",42.35176179,-71.07452168,"South End","2017"
"20264","I172012135","Larceny",42.32648547,-71.05487817,"South Boston","2017"
"20265","I172012121","Larceny",42.2802082,-71.17087959,"West Roxbury","2017"
"20266","I172012110","Larceny",42.31949472,-71.11161967,"Jamaica Plain","2017"
"20267","I172012098","Larceny",42.34254533,-71.06555908,"South End","2017"
"20268","I172012083","Larceny",42.34895777,-71.08489204,"South End","2017"
"20269","I172012071","Larceny",42.35159398,-71.12865659,"Brighton","2017"
"20270","I172012067","Larceny",42.33640891,-71.08565039,"South End","2017"
"20271","I172012062","Larceny",42.26194848,-71.10971613,"Hyde Park","2017"
"20272","I172012061","Larceny",42.3479724,-71.07849582,"South Boston","2017"
"20273","I172012036","Larceny",42.28944478,-71.06559395,"Dorchester","2017"
"20274","I172012000","Larceny",42.27276385,-71.07630638,"Mattapan","2017"
"20275","I172011983","Larceny",42.32074773,-71.08179833,"Roxbury","2017"
"20276","I172011979","Larceny",42.3335702,-71.04826456,"South Boston","2017"
"20277","I172011972","Larceny",42.34767067,-71.07620742,"South End","2017"
"20278","I172011971","Larceny",42.34767067,-71.07620742,"South End","2017"
"20279","I172011962","Larceny",42.3560932,-71.05734151,"Downtown","2017"
"20280","I172011908","Larceny",42.34980175,-71.07840978,"South End","2017"
"20281","I172011900","Larceny",42.37627664,-71.05383757,"Charlestown","2017"
"20282","I172011866","Larceny",42.36152577,-71.06133846,"Downtown","2017"
"20283","I172011857","Larceny",42.31322413,-71.05715277,"Dorchester","2017"
"20284","I172011853","Larceny",42.315969,-71.066253,"Roxbury","2017"
"20285","I172011838","Larceny",42.32696647,-71.06198607,"South Boston","2017"
"20286","I172011818","Larceny",42.32925905,-71.08482402,"Roxbury","2017"
"20287","I172011762","Larceny",42.35143483,-71.06969334,"Downtown","2017"
"20288","I172011738","Larceny",42.34559671,-71.08781041,"South End","2017"
"20289","I172011737","Larceny",42.33649804,-71.08382962,"South End","2017"
"20290","I172011726","Larceny",42.35209109,-71.15164511,"Brighton","2017"
"20291","I172011714","Larceny",42.34128751,-71.05467933,"South Boston","2017"
"20292","I172011697","Larceny",42.35942556,-71.05288819,"Downtown","2017"
"20293","I172011622","Larceny",42.33672434,-71.08122724,"South End","2017"
"20294","I172011615","Larceny",42.3479724,-71.07849582,"South Boston","2017"
"20295","I172011602","Larceny",42.34353469,-71.09980109,"South End","2017"
"20296","I172011576","Larceny",42.32925905,-71.08482402,"Roxbury","2017"
"20297","I172011572","Larceny",42.35061995,-71.07009458,"Downtown","2017"
"20298","I172011566","Larceny",42.38259067,-71.03769466,"East Boston","2017"
"20299","I172011561","Larceny",42.33234913,-71.09324099,"Roxbury","2017"
"20300","I172011548","Larceny",42.34813158,-71.08027002,"South End","2017"
"20301","I172011522","Larceny",42.34322816,-71.06343087,"South End","2017"
"20302","I172011466","Larceny",42.34942864,-71.06536641,"Downtown","2017"
"20303","I172011445","Larceny",42.29158089,-71.07664628,"Mattapan","2017"
"20304","I172011443","Larceny",42.29848866,-71.06313294,"Mattapan","2017"
"20305","I172011431","Larceny",42.34932471,-71.08014801,"South End","2017"
"20306","I172011413","Larceny",42.31735472,-71.0658297,"Roxbury","2017"
"20307","I172011412","Larceny",42.34862382,-71.08277637,"South End","2017"
"20308","I172011382","Larceny",42.32198656,-71.06280666,"South Boston","2017"
"20309","I172011377","Larceny",42.34862382,-71.08277637,"South End","2017"
"20310","I172011372","Larceny",42.32224199,-71.08432664,"Roxbury","2017"
"20311","I172011365","Larceny",42.34717363,-71.0964439,"South End","2017"
"20312","I172011363","Larceny",42.34710196,-71.08841746,"South End","2017"
"20313","I172011355","Larceny",42.31847226,-71.08409289,"Roxbury","2017"
"20314","I172011343","Larceny",42.34840576,-71.08688339,"South End","2017"
"20315","I172011340","Larceny",42.34309082,-71.08540752,"South End","2017"
"20316","I172011331","Larceny",42.35591935,-71.06000539,"Downtown","2017"
"20317","I172011328","Larceny",42.36109742,-71.06206081,"Downtown","2017"
"20318","I172011326","Larceny",42.31929343,-71.11178236,"Jamaica Plain","2017"
"20319","I172011315","Larceny",42.35095909,-71.0741278,"South End","2017"
"20320","I172011190","Larceny",42.2675628,-71.1297447,"Hyde Park","2017"
"20321","I172011172","Larceny",42.2766839,-71.09240248,"Mattapan","2017"
"20322","I172011155","Larceny",42.34840576,-71.08688339,"South End","2017"
"20323","I172011144","Larceny",42.34813158,-71.08027002,"South End","2017"
"20324","I172011137","Larceny",42.31771534,-71.09823049,"Jamaica Plain","2017"
"20325","I172011118","Larceny",42.31176766,-71.09971564,"Jamaica Plain","2017"
"20326","I172011112","Larceny",42.285945,-71.1187065,"Hyde Park","2017"
"20327","I172011107","Larceny",42.34862382,-71.08277637,"South End","2017"
"20328","I172011102","Larceny",42.3036967,-71.07104897,"Dorchester","2017"
"20329","I172011099","Larceny",42.34723166,-71.04992718,"South Boston","2017"
"20330","I172011091","Larceny",42.35602373,-71.06177615,"Downtown","2017"
"20331","I172011086","Larceny",42.35127543,-71.07550313,"South End","2017"
"20332","I172011079","Larceny",42.3154557,-71.07808193,"Roxbury","2017"
"20333","I172011077","Larceny",42.35103105,-71.06373331,"Downtown","2017"
"20334","I172011075","Larceny",42.34044966,-71.08845935,"South End","2017"
"20335","I172011070","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20336","I172011064","Larceny",42.26994732,-71.09380308,"Mattapan","2017"
"20337","I172011061","Larceny",42.34221544,-71.08577075,"South End","2017"
"20338","I172011053","Larceny",42.34862382,-71.08277637,"South End","2017"
"20339","I172011041","Larceny",42.32696647,-71.06198607,"West Roxbury","2017"
"20340","I172011040","Larceny",42.34932471,-71.08014801,"South End","2017"
"20341","I172010988","Larceny",42.315969,-71.066253,"Roxbury","2017"
"20342","I172010984","Larceny",42.35367861,-71.13819856,"Brighton","2017"
"20343","I172010970","Larceny",42.34873541,-71.07049185,"Downtown","2017"
"20344","I172010966","Larceny",42.34236158,-71.07024069,"South End","2017"
"20345","I172010948","Larceny",42.35216435,-71.12378708,"Brighton","2017"
"20346","I172010944","Larceny",42.32638832,-71.10181751,"Jamaica Plain","2017"
"20347","I172010860","Larceny",42.35426247,-71.05883334,"Downtown","2017"
"20348","I172010835","Larceny",42.31928523,-71.05027167,"South Boston","2017"
"20349","I172010817","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20350","I172010799","Larceny",42.34176089,-71.15878633,"Brighton","2017"
"20351","I172010761","Larceny",42.33767953,-71.07529119,"South End","2017"
"20352","I172010756","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20353","I172010753","Larceny",42.32557398,-71.0524813,"South Boston","2017"
"20354","I172010701","Larceny",42.32289006,-71.08793566,"Roxbury","2017"
"20355","I172010700","Larceny",42.35043273,-71.1271048,"Brighton","2017"
"20356","I172010699","Larceny",42.33651082,-71.08339215,"South End","2017"
"20357","I172010698","Larceny",42.33651082,-71.08339215,"South End","2017"
"20358","I172010682","Larceny",42.33857,-71.10670681,"Roxbury","2017"
"20359","I172010656","Larceny",42.35176179,-71.07452168,"South End","2017"
"20360","I172010652","Larceny",42.24504352,-71.12474587,"Hyde Park","2017"
"20361","I172010643","Larceny",42.35648631,-71.05928145,"Downtown","2017"
"20362","I172010639","Larceny",42.3479724,-71.07849582,"South Boston","2017"
"20363","I172010625","Larceny",42.34862382,-71.08277637,"South End","2017"
"20364","I172010621","Larceny",42.288705,-71.07810765,"Mattapan","2017"
"20365","I172010621","Larceny",42.288705,-71.07810765,"Mattapan","2017"
"20366","I172010620","Larceny",42.34442266,-71.09833083,"South End","2017"
"20367","I172010614","Larceny",42.34999733,-71.0810344,"South End","2017"
"20368","I172010600","Larceny",42.29325616,-71.06724012,"Dorchester","2017"
"20369","I172010564","Larceny",42.2922213,-71.07467073,"Mattapan","2017"
"20370","I172010554","Larceny",42.34862382,-71.08277637,"South End","2017"
"20371","I172010551","Larceny",42.3503787,-71.07626098,"South End","2017"
"20372","I172010548","Larceny",42.33675016,-71.07662788,"South End","2017"
"20373","I172010544","Larceny",42.34947586,-71.0764015,"South End","2016"
"20374","I172010539","Larceny",42.33792266,-71.09526598,"South End","2017"
"20375","I172010523","Larceny",42.35673302,-71.05755938,"Downtown","2017"
"20376","I172010512","Larceny",42.35680075,-71.05893025,"Downtown","2017"
"20377","I172010511","Larceny",42.34225675,-71.05405876,"South Boston","2017"
"20378","I172010509","Larceny",42.33044113,-71.08373481,"South End","2017"
"20379","I172010502","Larceny",42.33380683,-71.10377843,"Roxbury","2017"
"20380","I172010492","Larceny",42.34750472,-71.0934647,"East Boston","2017"
"20381","I172010479","Larceny",42.34862382,-71.08277637,"South End","2017"
"20382","I172010479","Larceny",42.34862382,-71.08277637,"South End","2017"
"20383","I172010469","Larceny",42.28282878,-71.0918249,"Mattapan","2017"
"20384","I172010378","Larceny",42.3575462,-71.05881953,"Downtown","2017"
"20385","I172010321","Larceny",42.35196451,-71.04611291,"South Boston","2017"
"20386","I172010300","Larceny",42.31400294,-71.09424873,"Jamaica Plain","2017"
"20387","I172010291","Larceny",42.26130167,-71.1041904,"Hyde Park","2017"
"20388","I172010282","Larceny",42.32925905,-71.08482402,"Roxbury","2017"
"20389","I172010245","Larceny",42.33792266,-71.09526598,"South End","2017"
"20390","I172010227","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20391","I172010212","Larceny",42.29108955,-71.05057174,"Dorchester","2017"
"20392","I172010186","Larceny",42.33056715,-71.08806813,"Roxbury","2017"
"20393","I172010180","Larceny",42.32324394,-71.07642483,"Roxbury","2017"
"20394","I172010177","Larceny",42.30762176,-71.07752554,"Roxbury","2016"
"20395","I172010121","Larceny",42.35358822,-71.12689571,"West Roxbury","2017"
"20396","I172010112","Larceny",42.30569111,-71.06164783,"Dorchester","2017"
"20397","I172010101","Larceny",42.3560932,-71.05734151,"Downtown","2017"
"20398","I172010099","Larceny",42.32925905,-71.08482402,"Roxbury","2017"
"20399","I172010082","Larceny",42.2701175,-71.13136036,"Hyde Park","2017"
"20400","I172010079","Larceny",42.34322816,-71.06343087,"South End","2017"
"20401","I172010059","Larceny",42.34876087,-71.06408261,"Downtown","2017"
"20402","I172010050","Larceny",42.35064439,-71.06811584,"Downtown","2017"
"20403","I172010044","Larceny",42.34749899,-71.07925506,"South End","2017"
"20404","I172010035","Larceny",42.35594239,-71.06258333,"Downtown","2017"
"20405","I172010020","Larceny",42.3479724,-71.07849582,"South Boston","2017"
"20406","I172010015","Larceny",42.34862382,-71.08277637,"South End","2017"
"20407","I172010004","Larceny",42.3492468,-71.08956259,"South End","2017"
"20408","I172009990","Larceny",42.34862382,-71.08277637,"South End","2017"
"20409","I172009990","Larceny",42.34862382,-71.08277637,"South End","2017"
"20410","I172009928","Larceny",42.37932087,-71.0591444,"Charlestown","2017"
"20411","I172009874","Larceny",42.35272948,-71.06256291,"Downtown","2017"
"20412","I172009863","Larceny",42.33210843,-71.07014395,"South Boston","2017"
"20413","I172009861","Larceny",42.33606304,-71.10782832,"Roxbury","2017"
"20414","I172009849","Larceny",42.34811219,-71.06413881,"Downtown","2017"
"20415","I172009829","Larceny",42.34108936,-71.07020569,"South End","2017"
"20416","I172009824","Larceny",42.34999733,-71.0810344,"South End","2017"
"20417","I172009817","Larceny",42.30591851,-71.07956586,"Roxbury","2017"
